Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Each Call),PERIMETER_TOP_ZN_2:Zone Mean Air Temperature [C](Each Call),PERIMETER_TOP_ZN_1:Zone Mean Air Temperature [C](Each Call),CORE_BOT_LOTEMP:Zone Radiant HVAC Pump Inlet Temperature [C](Each Call),CORE_MID_LOTEMP:Zone Radiant HVAC Pump Inlet Temperature [C](Each Call),CORE_TOP_LOTEMP:Zone Radiant HVAC Pump Inlet Temperature [C](Each Call),PERI1_TOP_LOTEMP:Zone Radiant HVAC Heating Rate [W](Each Call),PERI1_TOP_LOTEMP:Zone Radiant HVAC Cooling Rate [W](Each Call),PERI1_TOP_LOTEMP:Zone Radiant HVAC Pump Inlet Temperature [C](Each Call),PERI2_TOP_LOTEMP:Zone Radiant HVAC Heating Rate [W](Each Call),PERI2_TOP_LOTEMP:Zone Radiant HVAC Cooling Rate [W](Each Call),PERI2_TOP_LOTEMP:Zone Radiant HVAC Pump Inlet Temperature [C](Each Call),PERI3_TOP_LOTEMP:Zone Radiant HVAC Pump Inlet Temperature [C](Each Call),PERI4_TOP_LOTEMP:Zone Radiant HVAC Pump Inlet Temperature [C](Each Call),PERI1_MID_LOTEMP:Zone Radiant HVAC Pump Inlet Temperature [C](Each Call),PERI2_MID_LOTEMP:Zone Radiant HVAC Pump Inlet Temperature [C](Each Call),PERI3_MID_LOTEMP:Zone Radiant HVAC Pump Inlet Temperature [C](Each Call),PERI4_MID_LOTEMP:Zone Radiant HVAC Pump Inlet Temperature [C](Each Call),PERI1_BOT_LOTEMP:Zone Radiant HVAC Pump Inlet Temperature [C](Each Call),PERI2_BOT_LOTEMP:Zone Radiant HVAC Pump Inlet Temperature [C](Each Call),PERI3_BOT_LOTEMP:Zone Radiant HVAC Pump Inlet Temperature [C](Each Call),PERI4_BOT_LOTEMP:Zone Radiant HVAC Pump Inlet Temperature [C](Each Call) 
 01/21  09:13:00,-6.3,19.153621428529758,19.003442467795538,30.059491675254013,30.002154190931486,30.481943396981135,0.0,0.0,30.087335450634215,0.0,0.0,30.025271354424775,30.201025317228944,30.17385893348912,30.05897454323211,30.016885398750725,30.007001438519298,30.12657048334514,30.10638603645578,30.024836641397138,30.314258608305534,30.118640258584258 
 01/21  09:14:00,-6.3,19.151227307100709,18.99061066152101,30.054324258566685,30.002154190931486,30.481784086003179,0.0,0.0,30.087335450634215,0.0,0.0,30.025271354424775,30.107564383404257,30.17385893348912,30.05897454323211,30.016885398750725,30.007001438519298,30.12657048334514,30.10638603645578,30.024836641397138,30.347219307312419,30.118640258584258 
 01/21  09:15:00,-6.3,19.14691538133734,18.978086086953799,30.047224316535837,30.002154190931486,30.481623532756286,24409.56491953331,0.0,30.038520272969735,0.0,0.0,30.025271354424775,29.99705386283132,30.17385893348912,30.05897454323211,29.97183687677314,30.007001438519298,30.12657048334514,30.10638603645578,30.024836641397138,30.357077274138125,30.118640258584258 
 01/21  09:16:00,-6.3,19.140964029994625,18.967150803743928,30.03841745406586,30.002154190931486,30.481463944089027,24612.11002051831,0.0,30.16376601864186,0.0,0.0,30.025271354424775,30.071139564530968,30.17385893348912,30.05897454323211,30.076580650953028,30.007001438519298,30.12657048334514,30.10638603645578,30.024836641397138,30.34498172576716,29.943017376844755 
 01/21  09:17:00,-6.3,19.133615221133764,18.959080926808654,30.028116761768975,30.002154190931486,30.481307407329614,24788.95339592854,0.0,30.273118850740575,0.0,0.0,30.025271354424775,30.071139564530968,30.17385893348912,30.05897454323211,30.160783673004269,30.007001438519298,30.12657048334514,30.10638603645578,30.024836641397138,30.31278547274096,30.057568013025159 
 01/21  09:18:00,-6.3,19.125077285772894,18.954735991732198,30.016519632642625,30.002154190931486,30.481155829171838,24919.457951593882,0.0,30.35381762009331,0.0,0.0,30.025271354424775,30.071139564530968,30.17385893348912,30.05897454323211,30.209907502050407,30.007001438519298,30.12657048334514,30.10638603645578,30.024836641397138,30.262603273674967,30.153452139868567 
 01/21  09:19:00,-6.3,19.115528484160384,18.954486230583517,30.003806381847125,30.002154190931486,30.48101087741738,24989.723437188743,0.0,30.397266970857879,0.0,0.0,30.025271354424775,30.071139564530968,30.01662439292028,30.05897454323211,30.21410603013436,30.007001438519298,30.12657048334514,29.98740170022962,30.024836641397138,30.1965702205563,30.216451784546178 
 01/21  09:20:00,-6.3,19.105120764069939,18.95832326677352,29.99013998604376,30.002154190931486,30.480873934629427,24993.762528242103,0.0,30.39976458234468,0.0,0.0,30.025271354424775,30.071139564530968,30.149039836140529,30.05897454323211,30.169130433909467,30.007001438519298,30.12657048334514,30.094276170739314,30.024836641397138,30.116721455346334,30.236896068648084 
 01/21  09:21:00,-6.3,19.093983375112836,18.966007947602809,30.00406392099201,30.002154190931486,30.480746051348004,24931.710689401865,0.0,30.36139422044465,0.0,0.0,30.025271354424775,30.071139564530968,30.259895009927666,30.05897454323211,30.075114782418809,30.007001438519298,30.12657048334514,30.188134108870906,30.024836641397138,30.024937875790106,30.210526331022277 
 01/21  09:22:00,-6.3,19.08222616911762,18.977186745512389,30.00406392099201,30.002154190931486,30.480627895969865,24807.43545384372,0.0,30.28454741215176,0.0,0.0,30.025271354424775,30.071139564530968,30.332804381070685,30.05897454323211,29.934904763185238,30.007001438519298,30.12657048334514,30.25817779217291,30.024836641397138,29.92292642448953,30.137319739838394 
 01/21  09:23:00,-6.3,19.069942519386858,18.99146460173721,30.00406392099201,30.002154190931486,30.480519697030457,24626.654003796382,0.0,30.172759433055967,0.0,0.0,30.025271354424775,30.071139564530968,30.35676831051271,30.05897454323211,30.005111503671956,30.007001438519298,30.12657048334514,30.297032219108425,30.024836641397138,30.015457398733788,30.0198768290789 
 01/21  09:24:00,-6.3,19.05721185152454,19.008444645869817,30.00406392099201,30.002154190931486,30.480421186141908,24395.75515646335,0.0,30.02998087080774,0.0,0.0,30.025271354424775,30.071139564530968,30.327130672643233,30.05897454323211,30.005111503671956,30.007001438519298,30.12657048334514,30.301381534235249,29.99097037618562,30.015457398733788,30.095800036679209 
 01/21  09:25:00,-6.3,19.04410180885193,19.027095878501606,30.00406392099201,30.002154190931486,30.480331552078146,0.0,0.0,30.0853539826279,0.0,0.0,30.025271354424775,30.071139564530968,30.244158237540068,30.05897454323211,30.005111503671956,30.007001438519298,30.12657048334514,30.271077441046715,30.10790703735641,30.015457398733788,30.095800036679209 
 01/21  09:26:00,-6.3,19.030670087496568,19.045827128988983,30.00406392099201,30.002154190931486,30.480249427351145,0.0,0.0,30.0853539826279,0.0,0.0,30.025271354424775,30.071139564530968,30.111131550100564,30.05897454323211,30.005111503671956,30.007001438519298,30.12657048334514,30.207926733102604,30.206198411047116,30.015457398733788,30.095800036679209 
 01/21  09:27:00,-6.3,19.016965982589669,19.063097967765015,30.00406392099201,30.002154190931486,30.480172934064595,0.0,0.0,30.0853539826279,0.0,0.0,30.025271354424775,30.071139564530968,29.93283801887861,30.05897454323211,30.005111503671956,30.007001438519298,30.12657048334514,30.114727308623118,30.27215880894371,30.015457398733788,30.095800036679209 
 01/21  09:28:00,-6.3,19.003031685672924,19.07783434556545,30.00406392099201,30.002154190931486,30.48009979499003,0.0,0.0,30.0853539826279,0.0,0.0,30.025271354424775,30.071139564530968,30.000650439867266,30.05897454323211,30.005111503671956,30.007001438519298,30.12657048334514,29.99465822494652,30.296483487819228,30.015457398733788,30.095800036679209 
 01/21  09:29:00,-6.3,18.988903371539629,19.089503109558114,30.00406392099201,30.002154190931486,30.480027506082299,0.0,0.0,30.0853539826279,0.0,0.0,30.025271354424775,30.071139564530968,30.000650439867266,30.05897454323211,30.005111503671956,29.961514914923098,30.12657048334514,30.05898837965546,30.275088340965515,30.015457398733788,30.095800036679209 
 01/21  09:30:00,-6.3,18.975361809237819,19.097989992449805,30.00406392099201,30.002154190931486,30.479953556974875,0.0,0.0,30.0853539826279,19593.94390168935,0.0,30.04190604716861,30.071139564530968,30.000650439867266,29.973532604347008,30.005111503671956,30.058087637833073,30.12657048334514,30.05898837965546,30.207975405278025,30.015457398733788,30.095800036679209 
 01/21  09:31:00,-6.3,18.964002291668228,19.103435578026227,30.00406392099201,30.002154190931486,30.479875666589959,0.0,0.0,30.0853539826279,19769.533342553397,0.0,30.177321670186715,30.071139564530968,30.000650439867266,30.071596229669284,30.005111503671956,30.144152554357864,30.12657048334514,30.05898837965546,30.09767633992674,30.015457398733788,30.095800036679209 
 01/21  09:32:00,-6.3,18.956415303998729,19.106105416931095,30.00406392099201,30.002154190931486,30.479791990889316,0.0,0.0,30.0853539826279,19916.8288535199,0.0,30.290916845882629,29.93943972320398,30.000650439867266,30.15436148387981,30.005111503671956,30.21071777569045,30.12657048334514,30.05898837965546,29.948011197870277,30.015457398733788,30.095800036679209 
 01/21  09:33:00,-6.3,18.953668060476173,19.10630895399458,30.00406392099201,30.002154190931486,30.479701266066035,0.0,0.0,30.0853539826279,20015.207082932284,0.0,30.366786722577609,30.055034145463,30.000650439867266,30.21035140087684,30.005111503671956,30.25172500626486,30.12657048334514,30.05898837965546,30.0261828206769,30.015457398733788,30.095800036679209 
 01/21  09:34:00,-6.3,18.956210416837054,19.10435608960439,30.00406392099201,30.002154190931486,30.47960284754978,0.0,0.0,30.0853539826279,20050.829778696014,0.0,30.39425915780317,30.161680125244705,30.000650439867266,30.231774068374024,30.005111503671956,30.264539302724108,30.12657048334514,30.05898837965546,30.0261828206769,30.015457398733788,30.095800036679209 
 01/21  09:35:00,-6.3,18.964012934397937,19.10053658522489,30.00406392099201,30.002154190931486,30.479496651639335,0.0,0.0,30.0853539826279,20017.863794274523,0.0,30.368835594194367,30.24906189758187,30.000650439867266,30.215216977914929,30.005111503671956,30.249161826305416,30.12657048334514,30.05898837965546,30.0261828206769,30.015457398733788,30.095800036679209 
 01/21  09:36:00,-6.3,18.976752776948506,19.095111684384294,30.00406392099201,30.002154190931486,30.479383016545396,0.0,0.0,30.0853539826279,19916.690852385524,0.0,30.290810418585538,30.310209076982983,30.000650439867266,30.160684826531367,30.005111503671956,30.207191595071455,29.952558727346255,30.05898837965546,30.0261828206769,30.015457398733788,30.095800036679209 
 01/21  09:37:00,-6.3,18.993960534089895,19.08831189130764,30.00406392099201,30.002154190931486,30.47926252003595,0.0,0.0,30.0853539826279,19751.49707486611,0.0,30.16341199307984,30.342008938046729,30.000650439867266,30.070286610961938,30.005111503671956,30.141011116011609,30.055792636187076,30.05898837965546,30.0261828206769,30.015457398733788,30.095800036679209 
 01/21  09:38:00,-6.3,19.015112362949073,19.080337798814236,29.999092962448058,30.002154190931486,30.47913578993231,0.0,0.0,30.0853539826279,19528.369167787263,0.0,29.991334421665955,30.344305184254308,30.000650439867266,29.94719104944246,30.005111503671956,30.053277904954503,30.13865699766311,30.05898837965546,30.0261828206769,30.015457398733788,30.095800036679209 
 01/21  09:39:00,-6.3,19.038841989238369,19.071362386338828,30.014154364076196,30.002154190931486,30.479003334897745,0.0,0.0,30.0853539826279,0.0,0.0,30.060394659101065,30.318728411077129,30.000650439867266,30.004035443978695,30.005111503671956,29.94664830654042,30.186243159517166,30.05898837965546,30.0261828206769,30.015457398733788,30.095800036679209 
 01/21  09:40:00,-6.3,19.063077802224539,19.061533939865269,30.02858345912895,30.002154190931486,30.478865419428478,0.0,0.0,30.0853539826279,0.0,0.0,30.060394659101065,30.267784902696524,30.000650439867266,30.004035443978695,30.005111503671956,30.02289918790847,30.188458310956226,30.05898837965546,30.0261828206769,29.945801043075318,30.095800036679209 
 01/21  09:41:00,-6.3,19.085814119540239,19.050979115574085,30.04142960508116,30.002154190931486,30.47872200348031,0.0,0.0,30.0853539826279,0.0,0.0,30.060394659101065,30.194290988560828,30.000650439867266,30.004035443978695,30.005111503671956,30.02289918790847,30.140941888090088,30.05898837965546,30.0261828206769,30.047198189464209,30.095800036679209 
 01/21  09:42:00,-6.3,19.105641987492768,19.03980587994047,30.05199143866751,30.002154190931486,30.478572749192379,0.0,0.0,30.0853539826279,0.0,0.0,30.060394659101065,30.101067644980615,30.000650439867266,30.004035443978695,30.005111503671956,30.02289918790847,30.04381628768518,30.05898837965546,30.0261828206769,30.141579223191866,30.095800036679209 
 01/21  09:43:00,-6.3,19.12184598890534,19.028106192354668,30.059882149868185,29.982980843233798,30.478417085235063,0.0,0.0,30.0853539826279,0.0,0.0,30.060394659101065,29.990791465196265,30.000650439867266,30.004035443978695,30.005111503671956,30.02289918790847,30.11316759045105,30.05898837965546,30.0261828206769,30.22087882739901,30.095800036679209 
 01/21  09:44:00,-6.3,19.13424901935959,19.01595837871409,30.06497685066304,29.986073920590458,30.47825430731997,0.0,0.0,30.0853539826279,0.0,0.0,30.060394659101065,30.06487716689591,30.000650439867266,30.004035443978695,30.005111503671956,30.02289918790847,30.11316759045105,30.05898837965546,30.0261828206769,30.2796009528402,30.095800036679209 
 01/21  09:45:00,-6.3,19.14300251592345,19.003429191517318,30.067327440181768,29.98814527735056,30.478083702119887,0.0,0.0,30.0853539826279,0.0,0.0,30.060394659101065,30.06487716689591,30.000650439867266,30.004035443978695,30.005111503671956,30.02289918790847,30.11316759045105,30.05898837965546,30.0261828206769,30.315229935298914,30.095800036679209 
 01/21  09:46:00,-6.3,19.148420110884378,18.990575576941013,30.067089151478866,29.988494839343958,30.47790469430122,0.0,0.0,30.0853539826279,0.0,0.0,30.060394659101065,30.06487716689591,30.000650439867266,30.004035443978695,30.005111503671956,30.02289918790847,30.11316759045105,30.05898837965546,30.0261828206769,30.327545549377829,30.095800036679209 
 01/21  09:47:00,-6.3,19.150873767885348,18.978029576319945,30.064469911778536,29.98660155973471,30.47771700713113,24410.132300865163,0.0,30.03887111876972,0.0,0.0,30.060394659101065,30.06487716689591,30.000650439867266,30.004035443978695,30.005111503671956,30.02289918790847,30.11316759045105,30.05898837965546,30.0261828206769,30.317726607976188,30.095800036679209 
 01/21  09:48:00,-6.3,19.150738142413816,18.967074067127397,30.059699032309238,29.982184408703028,30.477520812794656,24613.023900026095,0.0,30.1643311249804,0.0,0.0,30.060394659101065,30.06487716689591,30.000650439867266,30.004035443978695,30.005111503671956,30.02289918790847,30.11316759045105,30.05898837965546,30.0261828206769,30.287648655926465,30.095800036679209 
 01/21  09:49:00,-6.3,19.148364187377707,18.958985994162157,30.053008781949698,30.000745944157005,30.477316826249028,24790.194366283355,0.0,30.273886216905887,0.0,0.0,30.060394659101065,30.06487716689591,30.000650439867266,30.004035443978695,30.005111503671956,30.02289918790847,30.11316759045105,30.05898837965546,30.0261828206769,30.239444431024237,30.02384055507653 
 01/21  09:50:00,-6.3,19.144068360832809,18.954625536997559,30.044623772489989,30.000745944157005,30.477106326049179,24920.993184776333,0.0,30.354766946558287,0.0,0.0,30.060394659101065,30.06487716689591,30.000650439867266,30.004035443978695,30.005111503671956,30.02289918790847,30.11316759045105,30.05898837965546,30.0261828206769,30.175263561278574,30.14047490120122 
 01/21  09:51:00,-6.3,19.138129673185558,18.95436331667036,30.034755011533468,30.000745944157005,30.47689109594177,24991.509690706705,0.0,30.398371518204266,0.0,0.0,30.060394659101065,30.06487716689591,30.000650439867266,30.004035443978695,30.005111503671956,30.02289918790847,30.11316759045105,29.942541616061427,30.0261828206769,30.09715309715259,30.2381084383949 
 01/21  09:52:00,-6.3,19.13079060603364,18.9581911106696,30.02359680524535,30.000745944157005,30.476673308602888,24995.75026928824,0.0,30.40099372147624,0.0,0.0,30.060394659101065,30.06487716689591,30.000650439867266,30.004035443978695,30.005111503671956,30.02289918790847,30.11316759045105,30.049971151751288,30.0261828206769,30.007003744530583,30.302490998831805 
 01/21  09:53:00,-6.3,19.122259898171988,18.965869736325585,30.011325440056394,30.000745944157005,30.476455379907283,24933.847893445847,0.0,30.36271578148385,0.0,0.0,30.060394659101065,30.06487716689591,30.000650439867266,30.004035443978695,29.965351104073116,30.02289918790847,30.11316759045105,30.144429857905196,30.0261828206769,30.09953471877484,30.32393205502407 
 01/21  09:54:00,-6.3,19.112716128455813,18.977045500377,29.998099002965089,30.000745944157005,30.476239819504618,24809.67058102928,0.0,30.285929524924009,0.0,0.0,30.060394659101065,30.06487716689591,30.012252985915798,30.004035443978695,30.070293939546035,30.02289918790847,30.11316759045105,30.21513512335008,30.0261828206769,30.09953471877484,30.298171012648664 
 01/21  09:55:00,-6.3,19.102311492002668,18.9913230801603,30.012022937913338,30.000745944157005,30.476029089155323,24628.938193974453,0.0,30.17417188440985,0.0,0.0,30.060394659101065,30.06487716689591,30.151158187256205,30.004035443978695,30.15469742018304,30.02289918790847,30.11316759045105,30.254720008266419,30.0261828206769,30.09953471877484,30.22519720224567 
 01/21  09:56:00,-6.3,19.091175431550366,19.0083052718704,30.012022937913338,30.000745944157005,30.47582546290545,24398.04381720253,0.0,30.031396086576849,0.0,0.0,30.060394659101065,30.06487716689591,30.267742177623714,30.004035443978695,30.204021229266759,30.02289918790847,30.11316759045105,30.25986856240059,30.0261828206769,30.09953471877484,30.107631824436806 
 01/21  09:57:00,-6.3,19.07941795185662,19.02696031666761,30.012022937913338,30.000745944157005,30.47563089270383,0.0,0.0,30.086769198397009,0.0,0.0,30.060394659101065,30.06487716689591,30.34572763240634,30.004035443978695,30.20841808801414,30.02289918790847,30.11316759045105,30.23042620270288,30.0261828206769,30.09953471877484,29.949437875197714 
 01/21  09:58:00,-6.3,19.06713254703548,19.04569606055444,30.012022937913338,30.000745944157005,30.47544689289516,0.0,0.0,30.086769198397009,0.0,0.0,30.060394659101065,30.06487716689591,30.37419874601886,30.004035443978695,30.163638994556658,30.02289918790847,30.11316759045105,30.16818990161741,30.0261828206769,30.09953471877484,30.02536108279802 
 01/21  09:59:00,-6.3,19.054398733705808,19.06297106998959,30.012022937913338,30.000745944157005,30.47527447646331,0.0,0.0,30.086769198397009,0.0,0.0,30.060394659101065,30.06487716689591,30.348562631869048,30.004035443978695,30.069818528630849,30.02289918790847,30.11316759045105,30.075946336809765,30.0261828206769,30.09953471877484,30.02536108279802 
 01/21  10:00:00,-6.3,19.04128421492157,19.07771045301303,30.012022937913338,30.000745944157005,30.475114158856724,0.0,0.0,30.086769198397009,0.0,0.0,30.060394659101065,29.93557361582212,30.269134044714844,30.004035443978695,29.929803193960646,30.02289918790847,30.11316759045105,29.95686332815921,29.995518690816998,30.09953471877484,30.02536108279802 
 01/21  10:01:00,-6.3,19.027846717140347,19.08938044188515,30.012022937913338,30.000745944157005,30.47496601809964,0.0,0.0,30.086769198397009,0.0,0.0,30.060394659101065,30.05128898509511,30.13923148483583,30.004035443978695,30.000009934447364,29.990829466511895,30.11316759045105,30.02119348286815,30.112831700306413,30.09953471877484,30.02536108279802 
 01/21  10:02:00,-6.3,19.01413554323635,19.0978663721654,30.012022937913338,30.000745944157005,30.474829768360327,0.0,0.0,30.086769198397009,0.0,0.0,30.060394659101065,30.15806687105996,29.96367417981352,30.004035443978695,30.000009934447364,30.08765320849861,30.11316759045105,30.02119348286815,30.211455048065266,30.09953471877484,30.02536108279802 
 01/21  10:03:00,-6.3,19.00019288373664,19.103308610953925,30.012022937913338,30.000745944157005,30.474704823051828,0.0,0.0,30.086769198397009,0.0,0.0,30.060394659101065,30.24559122086966,30.031486600802177,30.004035443978695,30.000009934447364,30.173934902368776,30.11316759045105,30.02119348286815,30.277692039631217,30.09953471877484,30.02536108279802 
 01/21  10:04:00,-6.3,18.986054921842276,19.105972632185034,30.012022937913338,30.000745944157005,30.474590334786027,0.0,0.0,30.086769198397009,0.0,0.0,30.060394659101065,30.30689068675549,30.031486600802177,30.004035443978695,30.000009934447364,30.240665378842846,30.11316759045105,30.02119348286815,30.30223032463717,30.09953471877484,30.02536108279802 
 01/21  10:05:00,-6.3,18.97250415250136,19.10616790662001,30.012022937913338,30.000745944157005,30.47448523084721,0.0,0.0,30.086769198397009,19630.878908045357,0.0,30.070390544142144,30.33885133798037,30.031486600802177,30.004035443978695,30.000009934447364,30.281773673289263,30.11316759045105,30.02119348286815,30.280982268021579,30.09953471877484,30.02536108279802 
 01/21  10:06:00,-6.3,18.961139166207443,19.104204431330897,30.012022937913338,30.000745944157005,30.47438825270628,0.0,0.0,30.086769198397009,19806.58773386751,0.0,30.205898237551275,30.34131574312674,30.031486600802177,30.03447060451564,30.000009934447364,30.294618068864066,30.11316759045105,30.02119348286815,30.213949980420236,30.09953471877484,30.02536108279802 
 01/21  10:07:00,-6.3,18.953553857840359,19.100372108376086,30.012022937913338,30.000745944157005,30.47429799184886,0.0,0.0,30.086769198397009,19953.954156167994,0.0,30.319548100490473,30.315913603056968,30.031486600802177,30.134151229553447,30.000009934447364,30.279197744363989,30.11316759045105,30.02119348286815,30.10366794849148,30.09953471877484,30.02536108279802 
 01/21  10:08:00,-6.3,18.950817929017647,19.09493234520464,30.012022937913338,30.000745944157005,30.474212916572367,0.0,0.0,30.086769198397009,20052.310610561704,0.0,30.395401184161309,30.265150596915509,30.031486600802177,30.21830334374109,30.000009934447364,30.237112872354364,30.11316759045105,30.02119348286815,29.953960984705117,30.09953471877484,30.02536108279802 
 01/21  10:09:00,-6.3,18.95338255284338,19.088115818644597,30.012022937913338,30.000745944157005,30.474131380644278,0.0,0.0,30.086769198397009,20087.786591952692,0.0,30.422760472388434,30.19184268728903,30.031486600802177,30.275432260837584,30.000009934447364,30.17074892982603,29.94615929705657,30.02119348286815,30.03213260751174,29.996643060664899,30.02536108279802 
 01/21  10:10:00,-6.3,18.96121865299062,19.08012329321718,30.012022937913338,30.000745944157005,30.474051617315714,0.0,0.0,30.086769198397009,20054.53187188786,0.0,30.397114234131096,30.098810597900145,30.031486600802177,30.297735435288339,30.000009934447364,30.08276740063867,30.0495896100042,30.02119348286815,30.03213260751174,30.094188907995315,30.02536108279802 
 01/21  10:11:00,-6.3,18.974003130469396,19.07112791428623,29.99555799176463,30.000745944157005,30.47397172611134,0.0,0.0,30.086769198397009,19952.923474515217,0.0,30.318753232658687,29.988730620741426,30.031486600802177,30.28180009593222,30.000009934447364,29.975829145804096,30.132638800178538,30.02119348286815,30.03213260751174,30.185180874331306,30.02536108279802 
 01/21  10:12:00,-6.3,18.991265956948923,19.061278128597544,30.009767128559344,30.000745944157005,30.473889660149955,0.0,0.0,30.086769198397009,19787.150929058116,0.0,30.19090845787094,30.062816322441074,30.031486600802177,30.22763913003051,30.000009934447364,30.052080027172147,30.18039629730745,30.02119348286815,30.03213260751174,30.261454356719154,30.02536108279802 
 01/21  10:13:00,-6.3,19.012482487316988,19.05070075266861,30.023428792269625,30.000745944157005,30.473803229963854,0.0,0.0,30.086769198397009,19563.308954128235,0.0,30.018280193075669,30.062816322441074,30.031486600802177,30.13737492541943,30.000009934447364,30.052080027172147,30.182768347097569,30.02119348286815,30.03213260751174,30.317433873278977,30.02536108279802 
 01/21  10:14:00,-6.3,19.03628369639707,19.0395039203127,30.035581596577967,30.000745944157005,30.473710145527517,0.0,0.0,30.086769198397009,0.0,0.0,30.08734043051078,30.062816322441074,30.031486600802177,30.01419206412355,30.000009934447364,30.052080027172147,30.135394641686458,30.02119348286815,30.03213260751174,30.3505441343862,30.02536108279802 
 01/21  10:15:00,-6.3,19.06059388501385,19.02777977095158,30.04551403598221,30.000745944157005,30.473608107754335,0.0,0.0,30.086769198397009,0.0,0.0,30.08734043051078,30.062816322441074,30.031486600802177,30.071036458659785,30.000009934447364,30.052080027172147,30.03839876253193,30.02119348286815,30.03213260751174,30.36052149257924,30.02536108279802 
 01/21  10:16:00,-6.3,19.083403274416978,19.01560682520879,30.052829622053783,30.000745944157005,30.47349495654913,0.0,0.0,30.086769198397009,0.0,0.0,30.08734043051078,30.062816322441074,30.031486600802177,30.071036458659785,30.000009934447364,30.052080027172147,30.1077500652978,30.02119348286815,30.03213260751174,30.348513172794055,30.02536108279802 
 01/21  10:17:00,-6.3,19.103299842253074,19.003052042566144,30.057394267815849,30.000745944157005,30.473368857797529,0.0,0.0,30.086769198397009,0.0,0.0,30.08734043051078,30.062816322441074,30.031486600802177,30.071036458659785,30.000009934447364,30.052080027172147,30.1077500652978,30.02119348286815,30.03213260751174,30.31637138615559,30.02536108279802 
 01/21  10:18:00,-6.3,19.119566368662974,18.990172582305154,30.059251258272224,30.000745944157005,30.47322850341345,0.0,0.0,30.086769198397009,0.0,0.0,30.08734043051078,30.062816322441074,30.031486600802177,30.071036458659785,30.000009934447364,30.052080027172147,30.1077500652978,30.02119348286815,30.03213260751174,30.26621133804139,30.02536108279802 
 01/21  10:19:00,-6.3,19.132024956847187,18.977601098765559,30.058547925918267,30.000745944157005,30.473073294075019,24416.649455502113,0.0,30.042901065128313,0.0,0.0,30.08734043051078,30.062816322441074,30.031486600802177,30.071036458659785,30.000009934447364,30.052080027172147,30.1077500652978,30.02119348286815,30.03213260751174,30.200169382365634,30.02536108279802 
 01/21  10:20:00,-6.3,19.140826889220088,18.96662147604776,30.0554851450681,30.000745944157005,30.472903469263277,24619.953159703324,0.0,30.168615900524267,0.0,0.0,30.08734043051078,30.062816322441074,30.031486600802177,30.071036458659785,30.000009934447364,30.052080027172147,30.1077500652978,30.02119348286815,30.03213260751174,30.12028260438677,30.02536108279802 
 01/21  10:21:00,-6.3,19.14628598376286,18.958511692867427,30.050286148116645,30.000745944157005,30.47272014536119,24797.513585426317,0.0,30.278412127702248,0.0,0.0,30.08734043051078,30.062816322441074,30.031486600802177,30.071036458659785,30.000009934447364,30.052080027172147,30.1077500652978,30.02119348286815,30.03213260751174,30.028434457943523,30.02536108279802 
 01/21  10:22:00,-6.3,19.148774549972378,18.954132726737496,30.04317821120996,30.000745944157005,30.472525259416618,24928.663497498164,0.0,30.359509959505588,0.0,0.0,30.08734043051078,30.062816322441074,30.031486600802177,30.071036458659785,30.000009934447364,30.052080027172147,30.1077500652978,30.02119348286815,30.03213260751174,29.926335008729173,30.02536108279802 
 01/21  10:23:00,-6.3,19.14866765735797,18.953855684584469,30.034382138182854,30.000745944157005,30.472321427037554,24999.479326988978,0.0,30.403299620804896,0.0,0.0,30.08734043051078,30.062816322441074,30.031486600802177,30.071036458659785,30.000009934447364,30.052080027172147,30.1077500652978,30.02119348286815,30.03213260751174,30.01886598297343,30.02536108279802 
 01/21  10:24:00,-6.3,19.14631670043361,18.95767255665246,30.024106406163793,30.000745944157005,30.472111747135775,25003.95960139357,0.0,30.40607004233516,0.0,0.0,30.08734043051078,30.062816322441074,30.031486600802177,30.071036458659785,30.000009934447364,30.052080027172147,30.1077500652978,30.028124732238369,30.03213260751174,30.01886598297343,30.02536108279802 
 01/21  10:25:00,-6.3,19.142038589077388,18.965344174179188,30.01254417131616,30.000745944157005,30.471899588818407,24942.233853001093,0.0,30.367901321655226,0.0,0.0,30.08734043051078,30.062816322441074,30.031486600802177,30.071036458659785,30.000009934447364,30.052080027172147,30.1077500652978,30.137763249036376,30.03213260751174,30.01886598297343,29.944320907684256 
 01/21  10:26:00,-6.3,19.13611278719571,18.976516725689949,29.99987204026038,30.000745944157005,30.47168838918601,24818.169874753356,0.0,30.291185146387975,0.0,0.0,30.08734043051078,30.062816322441074,30.031486600802177,30.071036458659785,30.000009934447364,30.052080027172147,30.1077500652978,30.23402122947956,30.03213260751174,30.01886598297343,30.06413393864305 
 01/21  10:27:00,-6.3,19.1287822256742,18.990794683836094,29.986249922658997,30.000745944157005,30.471481480785696,24637.489440311198,0.0,30.179459631280368,0.0,0.0,30.08734043051078,30.062816322441074,30.031486600802177,30.071036458659785,30.000009934447364,30.052080027172147,30.1077500652978,30.306117936509616,30.03213260751174,30.01886598297343,30.164673473481206 
 01/21  10:28:00,-6.3,19.120256083885815,19.007780579961226,30.000173857607245,30.000745944157005,30.471281957861327,24406.5889447254,0.0,30.036680049818913,0.0,0.0,30.08734043051078,29.93698161991478,30.031486600802177,30.071036458659785,30.000009934447364,30.052080027172147,30.1077500652978,30.346696074852376,30.03213260751174,30.01886598297343,30.231795122955437 
