Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),PERIMETER_TOP_ZN_4:Zone Mean Air Temperature [C](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Cooling Rate [W](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Mass Flow Rate [kg/s](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Injection Mass Flow Rate [kg/s](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Recirculation Mass Flow Rate [kg/s](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Inlet Temperature [C](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Outlet Temperature [C](Hourly),PERI2_TOP_LOTEMP:Zone Radiant HVAC Outlet Temperature [C](Hourly),PERI1_TOP_LOTEMP_CHW_INLET:System Node Temperature [C](Hourly),PERI1_TOP_LOTEMP_CHW_OUTLET:System Node Temperature [C](Hourly) 
 01/21  18:00:00,-6.300000000000007,16.95215762588823,0.0,0.4578313158078728,0.14142995694087535,0.3164013588669972,30.31968698723661,21.581625235649765,36.285245758897428,12.20000000000001,12.20000000000001 
 01/21  19:00:00,-6.300000000000007,16.616720541862386,0.0,0.4502007938777416,0.16345774246484683,0.2867430514128945,32.51928099826271,22.908244518785457,36.22846427639022,12.20000000000001,12.20000000000001 
 01/21  20:00:00,-6.300000000000007,16.772558275184524,0.0,0.4578313158078728,0.13645316219222856,0.3213781536156439,31.53239950823166,23.777552047236019,36.197749998209818,12.20000000000001,12.20000000000001 
 01/21  21:00:00,-6.300000000000007,16.836495313092756,0.0,0.4578313158078728,0.12755129460714635,0.33028002120072627,31.092671536102367,23.85235428409714,36.21361446995852,12.20000000000001,12.20000000000001 
 01/21  22:00:00,-6.300000000000007,16.848984480183046,0.0,0.4578313158078728,0.12620559424012785,0.3316257215677447,31.00739775499461,23.83790980569826,36.22193382560766,12.20000000000001,12.20000000000001 
 01/21  23:00:00,-6.300000000000007,16.852150558414129,0.0,0.4578313158078728,0.12606576852997027,0.33176554727790227,30.9858699164693,23.820254802707244,36.223168475696549,12.20000000000001,12.20000000000001 
 01/21  24:00:00,-6.300000000000007,16.853602858798923,0.0,0.4578313158078728,0.12605692340649148,0.331774392401381,30.976112374773796,23.809359252003355,36.22075904569718,12.20000000000001,12.20000000000001 
 07/21  01:00:00,26.32025,23.999554156588059,11028.477625319569,0.46560681144595175,0.409783263523102,0.05582354792285002,7.838007901971211,13.485599473897305,28.832112171869047,7.015134857774302,12.717160682097364 
 07/21  02:00:00,25.84683333333334,23.52004753026607,8891.818269427773,0.46560681144595175,0.3781026395025883,0.08750417194336378,8.228466823197902,12.782500020169725,28.22223052980998,7.119586882741276,11.719714525052089 
 07/21  03:00:00,25.515125,23.245165904627745,8106.695455279934,0.46560681144595175,0.3669475138389732,0.09865929760697877,8.459268540702162,12.611516428920249,28.06387836191171,7.284739011941207,11.4830848975 
 07/21  04:00:00,25.230124999999995,23.051452734995629,7746.764996844166,0.46560681144595175,0.3619632814197423,0.10364353002620978,8.621388316872054,12.58949535321798,28.17867093754277,7.4259628378378379,11.440170366851133 
