Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),PERIMETER_TOP_ZN_4:Zone Mean Air Temperature [C](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Cooling Rate [W](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Mass Flow Rate [kg/s](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Injection Mass Flow Rate [kg/s](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Recirculation Mass Flow Rate [kg/s](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Inlet Temperature [C](Hourly),PERI1_TOP_LOTEMP:Zone Radiant HVAC Outlet Temperature [C](Hourly),PERI2_TOP_LOTEMP:Zone Radiant HVAC Outlet Temperature [C](Hourly),PERI1_TOP_LOTEMP_CHW_INLET:System Node Temperature [C](Hourly),PERI1_TOP_LOTEMP_CHW_OUTLET:System Node Temperature [C](Hourly) 
 01/21  23:00:00,-6.300000000000007,17.959129301194204,0.0,0.4578313158078728,0.16607152782987295,0.2917597879779994,35.204153263537467,26.942694978473658,36.17785378443098,12.300492243372443,12.300492243372443 
 01/21  24:00:00,-6.300000000000007,17.95667455656382,0.0,0.4578313158078728,0.16631097994259018,0.29152033586528255,35.216421905251319,26.95030420669694,36.166951668458867,12.300492243372443,12.300492243372443 
 07/21  01:00:00,26.32025,23.933897380278379,11944.947024612573,0.46560681144595175,0.4640039615454586,0.0016028499004933528,7.132344653495278,13.247849982344924,28.836739742047159,7.050509862695408,13.226113199977709 
 07/21  02:00:00,25.84683333333334,23.374683100358305,9833.103146108277,0.46560681144595175,0.46560681144595175,0.0,7.1656624312888319,12.199999319336959,28.228304126204195,7.119586882741276,12.199999319336959 
 07/21  03:00:00,25.515125,23.045966085289594,8857.625747862516,0.46560681144595175,0.46560681144595175,0.0,7.330814560488765,11.865980287248585,28.126976449528489,7.284739011941207,11.865980287248585 
 07/21  04:00:00,25.230124999999995,22.821622528814208,8395.516441899797,0.46560681144595175,0.46560681144595175,0.0,7.472038386385395,11.77080402463747,28.137311116922498,7.4259628378378379,11.77080402463747 
 07/21  05:00:00,24.993416666666673,22.64656270876076,8134.944039933102,0.46560681144595175,0.46560681144595175,0.0,7.590103224152427,11.755612263503688,27.840925266545026,7.544027675604871,11.755612263503688 
 07/21  06:00:00,24.996583333333335,22.50777637126499,8104.980124636326,0.46560681144595175,0.46560681144595175,0.0,7.591649464180255,11.741817681056894,28.005379833598146,7.545573915632698,11.741817681056894 
 07/21  07:00:00,25.42804166666666,22.7769355699388,8521.407187963161,0.46560681144595175,0.46560681144595175,0.0,7.381778866511852,11.744870134204577,30.00678122542446,7.335703317964299,11.744870134204577 
 07/21  08:00:00,26.575958333333334,22.94761402688525,9447.910085714251,0.46560681144595175,0.45272999531510968,0.012876816130842446,7.030416830142341,11.86732671743861,30.00678122542446,6.840959799294428,11.723945235138256 
 07/21  09:00:00,28.287541666666664,23.244240007794426,10185.70663172612,0.46560681144595175,0.4441556719075371,0.02145113953841502,7.0,12.214578004458577,30.00678122542446,6.699999999999995,11.960653553006138 
 07/21  10:00:00,29.995958333333328,23.62677103419878,11119.233774688299,0.46560681144595175,0.4458668263295715,0.019739985116380974,7.0,12.69249772885875,30.00678122542446,6.699999999999993,12.438573277406313 
 07/21  11:00:00,31.514374999999995,24.000177919982649,11984.379594420536,0.46560681144595175,0.44722917398429137,0.01837763746166084,7.0,13.135409597945302,30.00678122542446,6.699999999999993,12.881485146492853 
